Passengers,Dist2Sta,Rooms,Area,Age,TransYear,TransQ,CPI,Value
10347.9,15.0,4.0,60,33.0,2011,3,94.5,930.0
10347.9,16.0,3.0,60,33.0,2011,3,94.5,1500.0
39373.63636363636,13.0,3.0,50,13.0,2010,2,94.8,1800.0
10347.9,16.0,4.0,75,6.0,2011,2,94.5,2500.0
10347.9,15.0,3.0,60,33.0,2011,2,94.5,1000.0
10347.9,15.0,4.0,70,33.0,2011,1,94.5,1400.0
10347.9,16.0,3.0,60,33.0,2011,1,94.5,1200.0
43789.2,18.0,4.0,70,6.0,2011,1,94.5,2400.0
43789.2,18.0,4.0,75,9.0,2011,1,94.5,2600.0
10011.6,19.0,4.0,70,12.0,2011,4,94.5,2100.0
10011.6,19.0,3.0,75,8.0,2011,4,94.5,2300.0
20094.2,29.0,4.0,70,31.0,2011,3,94.5,710.0
20094.2,10.0,5.0,95,12.0,2010,4,94.8,3800.0
20094.2,6.0,4.0,75,13.0,2010,4,94.8,2800.0
20094.2,7.0,4.0,70,13.0,2010,3,94.8,2800.0
26831.7,23.0,5.0,75,10.0,2011,1,94.5,2700.0
20094.2,6.0,4.0,75,10.0,2010,1,94.8,3000.0
52071.7,12.0,4.0,85,11.0,2017,4,98.6,3700.0
12225.7,2.0,4.0,80,9.0,2017,2,98.6,6200.0
20094.2,5.0,4.0,60,13.0,2010,2,94.8,3000.0
26831.7,13.0,4.0,75,11.0,2010,4,94.8,2700.0
4206.7,5.0,5.0,75,26.0,2011,2,94.5,1000.0
95281.1,6.0,4.0,90,8.0,2017,4,98.6,6800.0
95281.1,5.0,3.0,70,,2017,4,98.6,4800.0
95281.1,6.0,4.0,75,3.0,2017,4,98.6,5300.0
95281.1,5.0,4.0,65,16.0,2017,2,98.6,3600.0
4206.7,14.0,4.0,65,15.0,2011,3,94.5,1800.0
4206.7,13.0,4.0,75,13.0,2011,3,94.5,2500.0
20094.2,10.0,3.0,65,6.0,2010,2,94.8,2800.0
31877.3,5.0,4.0,80,22.0,2011,1,94.5,1800.0
10347.9,6.0,3.0,55,10.0,2010,1,94.8,2200.0
4206.7,18.0,4.0,70,28.0,2011,2,94.5,1000.0
27120.9,4.0,3.0,80,12.0,2010,4,94.8,4000.0
4206.7,1.0,2.0,15,22.0,2011,3,94.5,310.0
20094.2,7.0,4.0,75,20.0,2017,4,98.6,3400.0
20094.2,6.0,4.0,70,19.0,2017,4,98.6,3500.0
3299.5454545454545,28.0,4.0,60,11.0,2010,3,94.8,350.0
10011.6,16.0,4.0,60,13.0,2011,3,94.5,1200.0
20094.2,9.0,4.0,90,13.0,2017,3,98.6,4100.0
26831.7,25.0,4.0,75,14.0,2011,4,94.5,1900.0
10011.6,24.0,4.0,75,13.0,2011,2,94.5,2000.0
10347.9,8.0,4.0,55,17.0,2017,2,98.6,2500.0
15629.818181818182,8.0,4.0,80,18.0,2017,3,98.6,3400.0
10011.6,19.0,4.0,75,17.0,2011,2,94.5,2000.0
10011.6,16.0,3.0,55,33.0,2011,3,94.5,700.0
7356.8,2.0,5.0,80,30.0,2011,4,94.5,1300.0
7356.8,3.0,5.0,80,30.0,2011,3,94.5,1600.0
7356.8,6.0,4.0,75,27.0,2011,3,94.5,1300.0
7356.8,2.0,6.0,90,30.0,2011,1,94.5,1500.0
7356.8,2.0,5.0,80,30.0,2011,1,94.5,1700.0
10347.9,11.0,4.0,125,20.0,2010,3,94.8,4400.0
10347.9,11.0,5.0,130,20.0,2010,2,94.8,4400.0
10347.9,8.0,3.0,65,19.0,2010,2,94.8,1800.0
10347.9,11.0,3.0,110,20.0,2010,1,94.8,3600.0
10347.9,12.0,4.0,60,8.0,2010,1,94.8,2400.0
10347.9,7.0,5.0,90,4.0,2010,1,94.8,3900.0
43789.2,11.0,4.0,55,3.0,2010,3,94.8,2500.0
43789.2,10.0,4.0,65,3.0,2010,2,94.8,2700.0
12225.7,18.0,5.0,90,1.0,2011,4,94.5,4500.0
12225.7,18.0,5.0,85,1.0,2011,4,94.5,4400.0
12225.7,18.0,3.0,45,36.0,2011,4,94.5,400.0
12225.7,18.0,5.0,85,1.0,2011,3,94.5,4700.0
12225.7,18.0,4.0,105,1.0,2011,2,94.5,5200.0
12225.7,16.0,4.0,70,6.0,2011,1,94.5,3300.0
12225.7,16.0,4.0,75,1.0,2011,1,94.5,4400.0
12225.7,17.0,4.0,80,1.0,2011,1,94.5,4700.0
12225.7,19.0,4.0,85,1.0,2011,1,94.5,4500.0
12225.7,18.0,4.0,105,1.0,2011,1,94.5,5600.0
95281.1,3.0,4.0,80,10.0,2010,3,94.8,3800.0
95281.1,4.0,4.0,65,5.0,2010,2,94.8,3500.0
95281.1,3.0,4.0,80,10.0,2010,2,94.8,3700.0
95281.1,5.0,3.0,75,10.0,2010,2,94.8,3400.0
10347.9,11.0,3.0,55,15.0,2017,1,98.6,2700.0
43789.2,8.0,4.0,70,32.0,2017,3,98.6,2200.0
43789.2,10.0,4.0,65,10.0,2017,2,98.6,2900.0
27120.9,6.0,4.0,110,23.0,2011,2,94.5,4000.0
43789.2,6.0,4.0,85,12.0,2010,1,94.8,3900.0
26831.7,12.0,4.0,60,34.0,2010,4,94.8,750.0
43789.2,4.0,2.0,25,8.0,2017,1,98.6,1500.0
10011.6,14.0,3.0,55,34.0,2010,3,94.8,600.0
10011.6,14.0,3.0,60,34.0,2010,1,94.8,500.0
27120.9,14.0,4.0,70,37.0,2011,2,94.5,1100.0
27120.9,9.0,5.0,90,16.0,2011,1,94.5,2900.0
95281.1,6.0,4.0,70,6.0,2017,3,98.6,4300.0
95281.1,3.0,3.0,75,17.0,2017,3,98.6,4300.0
95281.1,10.0,4.0,85,15.0,2011,4,94.5,3400.0
95281.1,12.0,4.0,60,14.0,2011,3,94.5,1600.0
27120.9,7.0,4.0,65,13.0,2010,2,94.8,3000.0
20094.2,13.0,5.0,80,10.0,2010,4,94.8,3100.0
20094.2,11.0,5.0,80,10.0,2010,3,94.8,3200.0
10347.9,14.0,4.0,70,11.0,2011,4,94.5,1900.0
10347.9,14.0,4.0,65,11.0,2011,3,94.5,1900.0
10347.9,11.0,4.0,80,5.0,2011,3,94.5,3100.0
10347.9,11.0,4.0,80,5.0,2011,2,94.5,3200.0
10011.6,16.0,3.0,60,41.0,2017,4,98.6,1200.0
43789.2,3.0,4.0,50,10.0,2010,3,94.8,100.0
43789.2,2.0,2.0,20,5.0,2010,1,94.8,1100.0
95281.1,15.0,4.0,80,14.0,2011,2,94.5,2700.0
95281.1,19.0,4.0,70,16.0,2011,2,94.5,2200.0
23739.8,14.0,4.0,120,11.0,2017,4,98.6,5600.0
95281.1,8.0,4.0,70,14.0,2011,2,94.5,2800.0
27120.9,7.0,4.0,90,18.0,2017,2,98.6,3900.0
12225.7,12.0,4.0,70,14.0,2011,2,94.5,2200.0
15629.818181818182,7.0,2.0,20,17.0,2011,1,94.5,540.0
43789.2,3.0,2.0,25,12.0,2017,4,98.6,1300.0
23739.8,6.0,,65,11.0,2011,2,94.5,2600.0
15629.818181818182,4.0,3.0,60,32.0,2011,3,94.5,1800.0
27120.9,6.0,,85,12.0,2011,4,94.5,3500.0
27120.9,6.0,4.0,110,12.0,2011,4,94.5,4800.0
20094.2,10.0,4.0,65,15.0,2011,1,94.5,2300.0
12225.7,15.0,5.0,100,4.0,2011,2,94.5,3100.0
95281.1,23.0,4.0,85,8.0,2011,1,94.5,3000.0
4206.7,14.0,4.0,70,25.0,2011,3,94.5,1700.0
52071.7,15.0,4.0,65,14.0,2011,4,94.5,2400.0
52071.7,18.0,4.0,75,9.0,2011,4,94.5,2400.0
52071.7,18.0,4.0,70,25.0,2011,3,94.5,1700.0
36670.72727272727,14.0,3.0,40,39.0,2011,4,94.5,500.0
36670.72727272727,13.0,,45,39.0,2011,2,94.5,800.0
3767.8,13.0,4.0,70,25.0,2011,4,94.5,1800.0
3767.8,13.0,4.0,70,25.0,2011,1,94.5,1700.0
26831.7,5.0,4.0,90,10.0,2011,4,94.5,4500.0
26831.7,8.0,4.0,80,11.0,2011,1,94.5,3200.0
10011.6,4.0,4.0,75,5.0,2011,3,94.5,3700.0
10347.9,12.0,5.0,85,6.0,2011,1,94.5,3800.0
10347.9,9.0,4.0,70,8.0,2011,1,94.5,3000.0
10347.9,5.0,4.0,80,27.0,2011,3,94.5,2100.0
10347.9,2.0,4.0,90,13.0,2011,4,94.5,3100.0
10347.9,5.0,4.0,65,10.0,2011,1,94.5,2200.0
10347.9,5.0,3.0,50,13.0,2011,1,94.5,1400.0
10347.9,6.0,3.0,55,13.0,2011,1,94.5,1500.0
10011.6,10.0,5.0,75,7.0,2011,4,94.5,2500.0
95281.1,6.0,2.0,40,13.0,2011,4,94.5,1100.0
95281.1,6.0,4.0,75,13.0,2011,2,94.5,2800.0
95281.1,4.0,4.0,70,12.0,2011,1,94.5,3100.0
43789.2,14.0,4.0,55,37.0,2011,3,94.5,750.0
43789.2,14.0,4.0,70,37.0,2011,3,94.5,850.0
43789.2,14.0,5.0,80,37.0,2011,2,94.5,750.0
43789.2,8.0,4.0,80,37.0,2011,2,94.5,1100.0
43789.2,14.0,4.0,55,37.0,2011,1,94.5,730.0
12225.7,15.0,4.0,80,2.0,2011,3,94.5,4000.0
12225.7,16.0,5.0,90,37.0,2011,2,94.5,1600.0
12225.7,16.0,5.0,130,3.0,2011,1,94.5,8900.0
12225.7,15.0,5.0,90,37.0,2011,1,94.5,1700.0
12225.7,6.0,3.0,55,12.0,2011,1,94.5,2000.0
27120.9,7.0,5.0,85,13.0,2011,3,94.5,4900.0
52071.7,6.0,4.0,55,38.0,2011,2,94.5,1300.0
52071.7,5.0,4.0,60,37.0,2011,2,94.5,1200.0
52071.7,18.0,4.0,65,34.0,2011,3,94.5,1900.0
52071.7,14.0,5.0,90,5.0,2011,3,94.5,4000.0
52071.7,14.0,5.0,80,5.0,2011,3,94.5,3600.0
52071.7,14.0,4.0,65,7.0,2011,2,94.5,2800.0
52071.7,14.0,4.0,90,5.0,2011,1,94.5,4100.0
52071.7,10.0,4.0,80,11.0,2011,1,94.5,2700.0
23739.8,14.0,4.0,70,5.0,2011,1,94.5,3100.0
52071.7,5.0,3.0,75,6.0,2011,1,94.5,3600.0
36670.72727272727,6.0,4.0,70,15.0,2011,4,94.5,2400.0
36670.72727272727,9.0,4.0,65,14.0,2011,4,94.5,2300.0
36670.72727272727,8.0,3.0,60,10.0,2011,4,94.5,2500.0
36670.72727272727,6.0,5.0,80,15.0,2011,2,94.5,3700.0
36670.72727272727,8.0,4.0,75,10.0,2011,2,94.5,3700.0
36670.72727272727,9.0,4.0,65,39.0,2011,2,94.5,1400.0
36670.72727272727,8.0,4.0,75,7.0,2011,1,94.5,3500.0
36670.72727272727,4.0,3.0,70,33.0,2011,2,94.5,1900.0
36670.72727272727,3.0,4.0,75,11.0,2011,1,94.5,3300.0
36670.72727272727,6.0,3.0,70,33.0,2011,1,94.5,1600.0
52071.7,9.0,5.0,95,38.0,2011,4,94.5,1900.0
52071.7,11.0,5.0,105,10.0,2011,2,94.5,3800.0
52071.7,9.0,4.0,65,38.0,2011,2,94.5,1700.0
4206.7,9.0,5.0,85,5.0,2011,1,94.5,4100.0
26831.7,1.0,4.0,80,12.0,2011,4,94.5,3600.0
26831.7,3.0,4.0,60,11.0,2011,2,94.5,3100.0
26831.7,3.0,4.0,60,38.0,2011,1,94.5,1500.0
10011.6,5.0,4.0,95,7.0,2011,3,94.5,4500.0
10011.6,3.0,4.0,80,11.0,2011,4,94.5,4000.0
10011.6,3.0,4.0,70,11.0,2011,4,94.5,3400.0
10011.6,10.0,4.0,75,12.0,2011,2,94.5,2000.0
10011.6,13.0,5.0,80,12.0,2011,2,94.5,2500.0
10011.6,2.0,4.0,70,11.0,2011,1,94.5,3400.0
10011.6,6.0,4.0,75,15.0,2011,4,94.5,2300.0
10011.6,4.0,4.0,75,34.0,2011,4,94.5,2000.0
10011.6,3.0,4.0,75,34.0,2011,1,94.5,1800.0
43789.2,10.0,4.0,70,5.0,2011,2,94.5,3100.0
36670.72727272727,13.0,4.0,75,7.0,2011,2,94.5,3000.0
27120.9,3.0,5.0,95,11.0,2011,3,94.5,6300.0
27120.9,3.0,5.0,95,11.0,2011,1,94.5,5900.0
23739.8,15.0,4.0,65,7.0,2011,4,94.5,2700.0
23739.8,14.0,5.0,80,7.0,2011,4,94.5,3800.0
23739.8,15.0,5.0,85,7.0,2011,3,94.5,3900.0
27622.0,16.0,5.0,85,7.0,2011,4,94.5,3900.0
23739.8,10.0,4.0,55,39.0,2011,4,94.5,1200.0
23739.8,9.0,3.0,60,20.0,2011,2,94.5,1600.0
27622.0,10.0,4.0,65,3.0,2011,4,94.5,3300.0
23739.8,2.0,4.0,70,20.0,2011,4,94.5,1500.0
43789.2,6.0,4.0,70,13.0,2011,3,94.5,2700.0
3603.3636363636365,18.0,4.0,75,19.0,2011,3,94.5,520.0
3603.3636363636365,14.0,4.0,80,19.0,2011,2,94.5,720.0
17671.272727272728,20.0,4.0,80,19.0,2011,3,94.5,500.0
17671.272727272728,8.0,5.0,80,12.0,2011,3,94.5,1400.0
17671.272727272728,8.0,3.0,55,12.0,2011,2,94.5,960.0
12225.7,9.0,4.0,70,14.0,2011,4,94.5,2500.0
12225.7,9.0,4.0,65,14.0,2011,4,94.5,2400.0
12225.7,11.0,4.0,65,10.0,2011,2,94.5,2400.0
10011.6,11.0,4.0,75,14.0,2011,1,94.5,2700.0
10347.9,13.0,4.0,75,4.0,2011,2,94.5,3500.0
26831.7,4.0,4.0,70,14.0,2011,1,94.5,3300.0
12225.7,14.0,4.0,70,9.0,2011,2,94.5,2800.0
12225.7,11.0,3.0,80,9.0,2011,2,94.5,2900.0
27120.9,9.0,2.0,15,27.0,2011,4,94.5,280.0
43789.2,9.0,4.0,70,13.0,2011,2,94.5,2500.0
12225.7,16.0,4.0,80,6.0,2011,3,94.5,2900.0
12225.7,14.0,4.0,75,15.0,2011,2,94.5,2100.0
12225.7,14.0,3.0,65,34.0,2011,1,94.5,980.0
12225.7,19.0,4.0,70,10.0,2011,1,94.5,2400.0
95281.1,16.0,4.0,70,9.0,2011,2,94.5,3000.0
10011.6,23.0,3.0,50,22.0,2011,2,94.5,900.0
95281.1,30.0,5.0,75,26.0,2011,3,94.5,1600.0
95281.1,30.0,5.0,80,26.0,2011,3,94.5,1400.0
20094.2,21.0,4.0,85,11.0,2011,4,94.5,1500.0
23739.8,15.0,5.0,95,21.0,2011,4,94.5,2200.0
7356.8,6.0,5.0,95,22.0,2011,3,94.5,2200.0
7356.8,13.0,4.0,70,28.0,2011,3,94.5,1600.0
7356.8,10.0,4.0,70,28.0,2011,3,94.5,1300.0
7356.8,12.0,4.0,70,28.0,2011,2,94.5,900.0
7356.8,9.0,,100,28.0,2011,2,94.5,1900.0
7356.8,11.0,5.0,65,26.0,2011,2,94.5,1300.0
7356.8,8.0,5.0,95,9.0,2011,1,94.5,1800.0
7356.8,7.0,4.0,80,7.0,2011,1,94.5,2500.0
27120.9,11.0,3.0,60,43.0,2011,3,94.5,1200.0
27120.9,11.0,4.0,110,24.0,2011,2,94.5,1500.0
3767.8,14.0,3.0,60,36.0,2011,3,94.5,1300.0
95281.1,3.0,4.0,60,11.0,2011,1,94.5,3100.0
95281.1,3.0,2.0,60,3.0,2011,1,94.5,3700.0
95281.1,12.0,4.0,70,12.0,2011,2,94.5,2900.0
10347.9,10.0,4.0,70,10.0,2011,4,94.5,2600.0
10347.9,10.0,4.0,70,10.0,2011,3,94.5,2600.0
43789.2,2.0,5.0,90,8.0,2011,4,94.5,4500.0
43789.2,2.0,5.0,85,8.0,2011,3,94.5,4400.0
43789.2,2.0,4.0,75,8.0,2011,1,94.5,3200.0
26831.7,6.0,5.0,80,8.0,2011,4,94.5,3900.0
26831.7,16.0,4.0,75,32.0,2011,3,94.5,1400.0
26831.7,16.0,4.0,65,32.0,2011,2,94.5,1100.0
26831.7,19.0,4.0,60,32.0,2011,1,94.5,1200.0
22676.4,12.0,5.0,65,27.0,2011,4,94.5,1400.0
22676.4,15.0,3.0,75,8.0,2011,3,94.5,2700.0
22676.4,15.0,5.0,85,8.0,2011,3,94.5,3100.0
22676.4,9.0,4.0,75,5.0,2011,2,94.5,3300.0
22676.4,18.0,,70,8.0,2011,2,94.5,2500.0
31877.3,9.0,4.0,70,10.0,2011,2,94.5,2500.0
39373.63636363636,7.0,4.0,80,12.0,2011,4,94.5,2400.0
39373.63636363636,4.0,4.0,60,16.0,2011,3,94.5,2400.0
39373.63636363636,5.0,4.0,60,4.0,2011,2,94.5,3000.0
39373.63636363636,8.0,4.0,65,10.0,2011,2,94.5,2600.0
39373.63636363636,4.0,4.0,65,16.0,2011,1,94.5,2400.0
39373.63636363636,6.0,3.0,55,12.0,2011,1,94.5,2000.0
39373.63636363636,4.0,4.0,70,15.0,2011,1,94.5,2500.0
39373.63636363636,4.0,4.0,70,16.0,2011,1,94.5,2500.0
3767.8,2.0,4.0,70,3.0,2011,4,94.5,2700.0
3767.8,5.0,5.0,80,10.0,2011,2,94.5,3200.0
3767.8,4.0,3.0,60,10.0,2011,2,94.5,1800.0
31877.3,2.0,4.0,55,6.0,2011,2,94.5,2200.0
31877.3,1.0,4.0,70,7.0,2011,1,94.5,2800.0
31877.3,3.0,2.0,25,22.0,2011,3,94.5,350.0
39373.63636363636,6.0,3.0,60,22.0,2011,1,94.5,1200.0
36670.72727272727,8.0,4.0,75,10.0,2011,3,94.5,2800.0
43789.2,7.0,4.0,110,18.0,2011,1,94.5,3600.0
36670.72727272727,8.0,3.0,65,39.0,2011,1,94.5,1300.0
36670.72727272727,9.0,4.0,70,14.0,2011,1,94.5,2500.0
10347.9,6.0,4.0,70,9.0,2011,4,94.5,3100.0
39373.63636363636,10.0,2.0,15,25.0,2011,4,94.5,240.0
39373.63636363636,11.0,4.0,70,11.0,2011,3,94.5,2900.0
95281.1,21.0,5.0,70,15.0,2011,3,94.5,2400.0
95281.1,19.0,4.0,70,14.0,2011,3,94.5,2500.0
95281.1,20.0,5.0,75,14.0,2011,2,94.5,3100.0
17671.272727272728,6.0,4.0,65,15.0,2011,3,94.5,800.0
17671.272727272728,6.0,5.0,85,15.0,2011,2,94.5,1400.0
17671.272727272728,9.0,4.0,70,15.0,2011,1,94.5,1100.0
12225.7,6.0,5.0,110,13.0,2011,4,94.5,4600.0
12225.7,6.0,4.0,85,13.0,2011,2,94.5,4000.0
60822.454545454544,16.0,4.0,75,12.0,2011,4,94.5,1400.0
3603.3636363636365,11.0,4.0,70,14.0,2011,1,94.5,1400.0
23739.8,6.0,3.0,50,40.0,2011,4,94.5,1200.0
23739.8,5.0,5.0,85,14.0,2011,4,94.5,3000.0
23739.8,6.0,4.0,65,,2011,4,94.5,2300.0
23739.8,5.0,4.0,80,14.0,2011,3,94.5,2900.0
23739.8,6.0,4.0,75,11.0,2011,3,94.5,2500.0
23739.8,7.0,3.0,40,40.0,2011,2,94.5,630.0
23739.8,6.0,3.0,40,40.0,2011,2,94.5,750.0
23739.8,5.0,4.0,80,8.0,2011,2,94.5,3500.0
23739.8,4.0,4.0,80,7.0,2011,1,94.5,3100.0
27120.9,8.0,2.0,40,7.0,2011,3,94.5,2700.0
22676.4,9.0,5.0,80,10.0,2011,1,94.5,2700.0
43789.2,30.0,4.0,65,13.0,2011,4,94.5,1300.0
43789.2,30.0,4.0,80,13.0,2011,4,94.5,1800.0
43789.2,30.0,3.0,75,12.0,2011,4,94.5,2500.0
43789.2,30.0,4.0,70,13.0,2011,4,94.5,1800.0
43789.2,30.0,4.0,70,13.0,2011,4,94.5,1600.0
43789.2,30.0,4.0,70,13.0,2011,4,94.5,1500.0
43789.2,30.0,5.0,85,13.0,2011,4,94.5,2300.0
43789.2,30.0,3.0,110,7.0,2011,4,94.5,3900.0
43789.2,30.0,4.0,85,7.0,2011,4,94.5,2500.0
43789.2,30.0,4.0,70,13.0,2011,3,94.5,1300.0
43789.2,30.0,4.0,70,13.0,2011,3,94.5,1800.0
43789.2,30.0,4.0,70,12.0,2011,3,94.5,1700.0
43789.2,30.0,4.0,70,13.0,2011,2,94.5,1400.0
43789.2,30.0,4.0,80,13.0,2011,2,94.5,1900.0
43789.2,30.0,4.0,90,12.0,2011,2,94.5,2300.0
43789.2,30.0,4.0,70,13.0,2011,2,94.5,1500.0
43789.2,30.0,4.0,70,13.0,2011,1,94.5,1500.0
43789.2,30.0,4.0,70,13.0,2011,1,94.5,1700.0
43789.2,30.0,4.0,70,13.0,2011,1,94.5,1100.0
43789.2,30.0,4.0,70,,2011,1,94.5,1200.0
43789.2,30.0,5.0,90,13.0,2011,1,94.5,1800.0
43789.2,30.0,4.0,75,13.0,2011,1,94.5,1700.0
12225.7,14.0,3.0,70,26.0,2011,2,94.5,1500.0
95281.1,14.0,4.0,90,1.0,2011,1,94.5,3900.0
20094.2,5.0,4.0,75,25.0,2011,1,94.5,2000.0
20094.2,5.0,4.0,70,9.0,2011,1,94.5,2500.0
27120.9,4.0,2.0,20,27.0,2011,4,94.5,680.0
27120.9,3.0,4.0,105,15.0,2011,1,94.5,6300.0
39373.63636363636,8.0,3.0,55,2.0,2011,4,94.5,2000.0
39373.63636363636,8.0,4.0,65,10.0,2011,1,94.5,2300.0
52071.7,12.0,4.0,70,10.0,2011,4,94.5,2900.0
23739.8,13.0,4.0,70,10.0,2011,2,94.5,3000.0
43789.2,5.0,,65,7.0,2011,4,94.5,2700.0
43789.2,4.0,4.0,65,10.0,2011,3,94.5,2800.0
43789.2,4.0,4.0,70,13.0,2011,3,94.5,2200.0
43789.2,4.0,4.0,65,13.0,2011,2,94.5,2400.0
43789.2,4.0,4.0,60,12.0,2011,2,94.5,2600.0
43789.2,2.0,4.0,65,10.0,2011,1,94.5,2500.0
43789.2,3.0,4.0,70,12.0,2011,1,94.5,2300.0
52071.7,21.0,4.0,70,11.0,2011,4,94.5,1900.0
52071.7,20.0,4.0,90,9.0,2011,2,94.5,2900.0
52071.7,19.0,4.0,90,9.0,2011,1,94.5,3200.0
43789.2,11.0,4.0,75,8.0,2011,1,94.5,3200.0
1756.3,4.0,4.0,75,12.0,2011,1,94.5,2500.0
23533.5,18.0,4.0,60,15.0,2011,1,94.5,1400.0
31877.3,15.0,5.0,75,5.0,2011,3,94.5,2500.0
43789.2,15.0,4.0,70,15.0,2011,3,94.5,2100.0
43789.2,18.0,4.0,60,14.0,2011,1,94.5,1700.0
17671.272727272728,6.0,4.0,80,8.0,2011,3,94.5,2100.0
17671.272727272728,13.0,4.0,80,14.0,2011,2,94.5,1200.0
17671.272727272728,8.0,4.0,80,15.0,2011,2,94.5,1800.0
17671.272727272728,16.0,5.0,85,8.0,2011,1,94.5,2500.0
17671.272727272728,11.0,4.0,85,18.0,2011,1,94.5,1600.0
12225.7,12.0,4.0,80,26.0,2011,4,94.5,2300.0
12225.7,14.0,4.0,90,14.0,2011,4,94.5,3800.0
12225.7,15.0,4.0,75,3.0,2011,3,94.5,3800.0
12225.7,14.0,2.0,60,39.0,2011,3,94.5,1200.0
12225.7,9.0,3.0,65,37.0,2011,3,94.5,1600.0
12225.7,15.0,4.0,85,29.0,2011,3,94.5,1300.0
12225.7,9.0,3.0,70,37.0,2011,2,94.5,1400.0
12225.7,15.0,4.0,85,29.0,2011,1,94.5,2200.0
12225.7,13.0,4.0,80,13.0,2011,1,94.5,3600.0
12225.7,15.0,4.0,75,9.0,2011,1,94.5,3500.0
95281.1,19.0,2.0,15,25.0,2011,4,94.5,270.0
95281.1,19.0,4.0,60,12.0,2011,1,94.5,200.0
27120.9,14.0,,75,10.0,2011,1,94.5,2800.0
20094.2,8.0,4.0,75,8.0,2011,1,94.5,4100.0
36670.72727272727,5.0,4.0,65,10.0,2011,4,94.5,2900.0
36670.72727272727,5.0,4.0,70,10.0,2011,1,94.5,3400.0
36670.72727272727,6.0,4.0,100,43.0,2011,1,94.5,2000.0
12225.7,9.0,4.0,50,41.0,2011,4,94.5,620.0
12225.7,8.0,4.0,45,41.0,2011,3,94.5,430.0
12225.7,9.0,2.0,35,41.0,2011,1,94.5,530.0
10347.9,5.0,4.0,105,43.0,2011,2,94.5,650.0
27120.9,6.0,4.0,85,14.0,2011,1,94.5,4600.0
27120.9,7.0,3.0,70,5.0,2011,2,94.5,4800.0
36670.72727272727,10.0,4.0,70,34.0,2011,2,94.5,1600.0
36670.72727272727,11.0,4.0,60,34.0,2011,2,94.5,1200.0
36670.72727272727,7.0,4.0,70,7.0,2011,1,94.5,3100.0
36670.72727272727,6.0,5.0,115,18.0,2011,1,94.5,5300.0
36670.72727272727,6.0,5.0,155,18.0,2011,1,94.5,7800.0
36670.72727272727,9.0,4.0,65,10.0,2011,1,94.5,3100.0
39373.63636363636,4.0,3.0,60,23.0,2011,4,94.5,1400.0
95281.1,8.0,4.0,75,10.0,2011,1,94.5,3700.0
52071.7,12.0,4.0,60,6.0,2011,4,94.5,2100.0
52071.7,13.0,4.0,75,6.0,2011,3,94.5,3000.0
12225.7,2.0,4.0,70,10.0,2011,2,94.5,4000.0
95281.1,6.0,2.0,40,13.0,2011,4,94.5,1800.0
95281.1,6.0,2.0,25,13.0,2011,3,94.5,600.0
95281.1,6.0,2.0,35,13.0,2011,3,94.5,1900.0
95281.1,4.0,2.0,55,13.0,2011,3,94.5,2100.0
95281.1,6.0,3.0,50,13.0,2011,2,94.5,2400.0
95281.1,7.0,2.0,40,13.0,2011,1,94.5,2000.0
39373.63636363636,16.0,4.0,65,14.0,2011,3,94.5,2000.0
20094.2,11.0,5.0,85,16.0,2011,3,94.5,2900.0
20094.2,6.0,4.0,65,11.0,2011,4,94.5,2600.0
26831.7,13.0,4.0,70,12.0,2011,3,94.5,2900.0
95281.1,14.0,4.0,55,11.0,2011,2,94.5,3000.0
95281.1,15.0,4.0,80,5.0,2011,1,94.5,4000.0
15629.818181818182,3.0,5.0,80,14.0,2011,2,94.5,4100.0
27120.9,4.0,4.0,75,13.0,2011,1,94.5,3600.0
10347.9,9.0,4.0,85,20.0,2011,4,94.5,200.0
10347.9,9.0,2.0,60,20.0,2011,1,94.5,1200.0
10347.9,11.0,4.0,125,21.0,2011,1,94.5,4500.0
43789.2,11.0,4.0,55,4.0,2011,1,94.5,2300.0
95281.1,6.0,4.0,75,6.0,2011,1,94.5,3700.0
39373.63636363636,7.0,4.0,80,13.0,2011,2,94.5,3300.0
39373.63636363636,7.0,4.0,95,13.0,2011,1,94.5,4200.0
10011.6,14.0,3.0,55,35.0,2011,4,94.5,920.0
10011.6,14.0,4.0,60,35.0,2011,4,94.5,1100.0
23739.8,13.0,4.0,75,17.0,2011,3,94.5,2500.0
23739.8,13.0,5.0,85,17.0,2011,2,94.5,3300.0
20094.2,9.0,4.0,75,9.0,2011,1,94.5,3100.0
43789.2,2.0,4.0,75,3.0,2011,4,94.5,4400.0
43789.2,2.0,5.0,90,3.0,2011,2,94.5,5100.0
95281.1,14.0,4.0,80,28.0,2015,1,98.2,2300.0
52071.7,6.0,2.0,60,44.0,2015,3,98.2,2200.0
52071.7,10.0,4.0,65,44.0,2015,1,98.2,1400.0
10347.9,5.0,2.0,20,26.0,2015,3,98.2,420.0
10347.9,8.0,3.0,55,17.0,2015,1,98.2,1800.0
39373.63636363636,3.0,2.0,15,31.0,2015,3,98.2,590.0
39373.63636363636,4.0,4.0,55,39.0,2015,2,98.2,1900.0
31877.3,21.0,4.0,75,13.0,2015,3,98.2,2600.0
10347.9,15.0,4.0,70,13.0,2015,4,98.2,2500.0
10347.9,14.0,4.0,60,37.0,2015,4,98.2,870.0
10347.9,15.0,4.0,65,37.0,2015,2,98.2,1600.0
10347.9,15.0,4.0,70,13.0,2015,1,98.2,1800.0
43789.2,18.0,4.0,90,13.0,2015,4,98.2,3300.0
