,station,to_station,#_of_rooms,floor_plan,area,tx.yr.,age,bldg.struct.,LUZ,renovation,price
981,西宮(阪神),6.0,2.0,１Ｋ,20.0,2025.0,18.0,ＲＣ,近隣商業,未改装,1400.0
982,西宮(阪神),4.0,3.0,２ＬＤＫ,55.0,2024.0,26.0,ＳＲＣ,近隣商業,改装済み,3500.0
983,西宮(阪神),4.0,4.0,３ＬＤＫ,65.0,2024.0,26.0,ＳＲＣ,近隣商業,改装済み,3900.0
984,西宮(阪神),4.0,4.0,３ＬＤＫ,65.0,2023.0,25.0,ＳＲＣ,近隣商業,改装済み,3700.0
986,西宮(阪神),6.0,4.0,３ＬＤＫ,70.0,2023.0,25.0,ＲＣ,近隣商業,改装済み,4300.0
987,西宮(阪神),6.0,4.0,３ＬＤＫ,70.0,2023.0,25.0,ＲＣ,近隣商業,未改装,2100.0
988,西宮(阪神),4.0,4.0,３ＬＤＫ,65.0,2023.0,25.0,ＳＲＣ,近隣商業,未改装,3500.0
989,西宮(阪神),6.0,2.0,１Ｋ,20.0,2023.0,16.0,ＲＣ,近隣商業,未改装,1600.0
990,西宮(阪神),4.0,4.0,３ＬＤＫ,65.0,2023.0,25.0,ＳＲＣ,近隣商業,未改装,2700.0
993,西宮(阪神),4.0,4.0,３ＬＤＫ,80.0,2021.0,23.0,ＳＲＣ,近隣商業,未改装,3900.0
994,生瀬,11.0,5.0,４ＬＤＫ,110.0,2023.0,31.0,ＲＣ,１中住専,改装済み,1700.0
995,生瀬,14.0,4.0,３ＬＤＫ,80.0,2022.0,30.0,ＲＣ,１中住専,未改装,980.0
996,生瀬,18.0,4.0,３ＬＤＫ,75.0,2022.0,30.0,ＲＣ,１中住専,改装済み,980.0
997,生瀬,14.0,4.0,３ＬＤＫ,80.0,2021.0,29.0,ＲＣ,１中住専,未改装,500.0
998,生瀬,11.0,3.0,２ＬＤＫ,75.0,2021.0,29.0,ＲＣ,１中住専,未改装,850.0
999,西宮名塩,8.0,4.0,３ＬＤＫ,65.0,2025.0,26.0,ＲＣ,１中住専,未改装,1600.0
1000,西宮名塩,8.0,4.0,３ＬＤＫ,75.0,2022.0,23.0,ＲＣ,１中住専,未改装,1600.0
1001,西宮名塩,8.0,4.0,３ＬＤＫ,75.0,2021.0,22.0,ＲＣ,１中住専,未改装,1300.0
1002,西宮名塩,8.0,4.0,３ＬＤＫ,65.0,2020.0,21.0,ＲＣ,１中住専,改装済み,1300.0
1003,苦楽園口,9.0,4.0,３ＬＤＫ,70.0,2024.0,27.0,ＲＣ,１中住専,改装済み,4300.0
1004,苦楽園口,9.0,3.0,２ＬＤＫ,50.0,2020.0,23.0,ＲＣ,１中住専,改装済み,2000.0
1005,甲陽園,9.0,4.0,３ＬＤＫ,75.0,2024.0,23.0,ＲＣ,１中住専,改装済み,3800.0
1006,甲陽園,9.0,4.0,３ＬＤＫ,75.0,2023.0,22.0,ＲＣ,１中住専,未改装,3200.0
1007,甲陽園,10.0,4.0,３ＬＤＫ,75.0,2023.0,26.0,ＲＣ,１中住専,未改装,2300.0
1008,甲陽園,11.0,4.0,３ＬＤＫ,85.0,2020.0,16.0,ＲＣ,１中住専,未改装,3700.0
1009,夙川,9.0,4.0,３ＬＤＫ,80.0,2022.0,26.0,ＲＣ,１中住専,改装済み,5700.0
1010,夙川,9.0,3.0,２ＬＤＫ,80.0,2021.0,25.0,ＲＣ,１中住専,未改装,4200.0
1011,門戸厄神,4.0,3.0,２ＬＤＫ,60.0,2023.0,2.0,ＲＣ,準住居,未改装,4600.0
1012,門戸厄神,4.0,4.0,３ＬＤＫ,70.0,2020.0,6.0,ＲＣ,１中住専,未改装,4300.0
1014,香櫨園,12.0,4.0,３ＬＤＫ,75.0,2024.0,17.0,ＲＣ,１中住専,改装済み,3500.0
1015,香櫨園,14.0,3.0,２ＬＤＫ,55.0,2024.0,31.0,ＲＣ,１中住専,改装済み,1700.0
1016,香櫨園,9.0,4.0,３ＬＤＫ,75.0,2023.0,26.0,ＲＣ,１中住専,改装済み,4200.0
1017,香櫨園,13.0,4.0,３ＬＤＫ,70.0,2023.0,16.0,ＲＣ,１中住専,未改装,2800.0
1018,香櫨園,15.0,4.0,３ＬＤＫ,65.0,2023.0,16.0,ＲＣ,１中住専,改装済み,3500.0
1020,香櫨園,9.0,4.0,３ＬＤＫ,80.0,2022.0,25.0,ＲＣ,１中住専,未改装,3400.0
1021,香櫨園,14.0,5.0,４ＬＤＫ,80.0,2022.0,15.0,ＲＣ,１中住専,未改装,4200.0
1023,香櫨園,11.0,4.0,３ＬＤＫ,75.0,2022.0,15.0,ＲＣ,１中住専,未改装,3900.0
1027,香櫨園,9.0,5.0,４ＬＤＫ,90.0,2021.0,12.0,ＲＣ,１中住専,未改装,4000.0
1030,香櫨園,9.0,4.0,３ＬＤＫ,75.0,2021.0,24.0,ＲＣ,１中住専,未改装,3000.0
1031,香櫨園,14.0,5.0,４ＬＤＫ,95.0,2020.0,13.0,ＲＣ,１中住専,未改装,4800.0
1032,香櫨園,14.0,4.0,３ＬＤＫ,70.0,2020.0,13.0,ＲＣ,１中住専,未改装,3000.0
1033,西宮(ＪＲ),9.0,3.0,２ＬＤＫ,55.0,2024.0,26.0,ＲＣ,近隣商業,改装済み,3000.0
1035,西宮(阪神),10.0,3.0,２ＬＤＫ,65.0,2023.0,25.0,ＲＣ,近隣商業,改装済み,3200.0
1036,西宮(阪神),10.0,4.0,３ＬＤＫ,70.0,2022.0,24.0,ＲＣ,近隣商業,改装済み,3600.0
1037,西宮(阪神),11.0,4.0,３ＬＤＫ,60.0,2022.0,24.0,ＲＣ,近隣商業,未改装,2800.0
1039,西宮(阪神),10.0,4.0,３ＬＤＫ,70.0,2020.0,22.0,ＲＣ,近隣商業,改装済み,3400.0
1040,甲東園,4.0,3.0,２ＬＤＫ,60.0,2025.0,28.0,ＲＣ,１中住専,改装済み,3400.0
1042,苦楽園口,13.0,4.0,３ＬＤＫ,70.0,2024.0,22.0,ＲＣ,１低住専,未改装,3100.0
1043,苦楽園口,14.0,5.0,４ＬＤＫ,90.0,2023.0,18.0,ＲＣ,１低住専,未改装,5100.0
1044,苦楽園口,13.0,4.0,３ＬＤＫ,70.0,2022.0,20.0,ＲＣ,１低住専,未改装,3300.0
1046,苦楽園口,14.0,4.0,３ＬＤＫ,115.0,2022.0,17.0,ＲＣ,１低住専,未改装,5800.0
1048,苦楽園口,14.0,4.0,３ＬＤＫ,70.0,2021.0,19.0,ＲＣ,１低住専,未改装,3500.0
1049,苦楽園口,14.0,5.0,４ＬＤＫ,90.0,2021.0,16.0,ＲＣ,１低住専,未改装,4600.0
1050,苦楽園口,14.0,4.0,３ＬＤＫ,80.0,2021.0,16.0,ＲＣ,１低住専,未改装,3900.0
1051,苦楽園口,10.0,4.0,３ＬＤＫ,85.0,2021.0,15.0,ＲＣ,１低住専,未改装,4100.0
1052,苦楽園口,13.0,3.0,２ＬＤＫ,75.0,2020.0,18.0,ＲＣ,１低住専,未改装,3500.0
1053,西宮(ＪＲ),9.0,4.0,３ＬＤＫ,70.0,2022.0,8.0,ＲＣ,準工業,未改装,4900.0
1054,西宮(ＪＲ),9.0,4.0,３ＬＤＫ,65.0,2022.0,8.0,ＲＣ,準工業,未改装,4700.0
1055,西宮(ＪＲ),11.0,4.0,３ＬＤＫ,70.0,2021.0,6.0,ＲＣ,工業,未改装,4600.0
1056,西宮北口,9.0,4.0,３ＬＤＫ,70.0,2025.0,11.0,ＲＣ,準工業,未改装,7600.0
1057,西宮北口,9.0,5.0,４ＬＤＫ,80.0,2024.0,10.0,ＲＣ,準工業,未改装,6500.0
1058,西宮北口,9.0,4.0,３ＬＤＫ,70.0,2024.0,10.0,ＲＣ,準工業,未改装,5000.0
1059,西宮北口,9.0,4.0,３ＬＤＫ,70.0,2023.0,9.0,ＲＣ,準工業,未改装,5500.0
1060,西宮北口,10.0,4.0,３ＬＤＫ,70.0,2023.0,9.0,ＲＣ,準工業,未改装,5500.0
1061,西宮北口,10.0,4.0,３ＬＤＫ,85.0,2023.0,9.0,ＲＣ,準工業,未改装,6500.0
1062,西宮北口,9.0,4.0,３ＬＤＫ,75.0,2022.0,8.0,ＲＣ,準工業,未改装,5700.0
1063,西宮北口,9.0,5.0,４ＬＤＫ,80.0,2022.0,8.0,ＲＣ,準工業,未改装,5800.0
1065,西宮北口,9.0,4.0,３ＬＤＫ,75.0,2021.0,7.0,ＲＣ,準工業,未改装,5400.0
1068,西宮北口,9.0,5.0,４ＬＤＫ,85.0,2021.0,7.0,ＲＣ,準工業,未改装,6200.0
1070,西宮北口,9.0,5.0,３ＬＤＫ＋Ｓ,80.0,2020.0,5.0,ＲＣ,工業,未改装,4700.0
1071,西宮北口,9.0,4.0,３ＬＤＫ,65.0,2020.0,6.0,ＲＣ,準工業,未改装,4700.0
1073,阪神国道,7.0,4.0,３ＬＤＫ,70.0,2022.0,8.0,ＲＣ,準工業,未改装,5000.0
1074,阪神国道,4.0,4.0,３ＬＤＫ,70.0,2021.0,7.0,ＲＣ,準工業,未改装,4200.0
1076,甲陽園,11.0,4.0,３ＬＤＫ,65.0,2024.0,23.0,ＲＣ,１低住専,未改装,2400.0
1078,甲陽園,9.0,5.0,４ＬＤＫ,80.0,2023.0,36.0,ＲＣ,１低住専,未改装,2200.0
1079,甲陽園,12.0,3.0,２ＬＤＫ,70.0,2023.0,24.0,ＲＣ,１低住専,改装済み,3100.0
1081,甲陽園,10.0,4.0,３ＬＤＫ,90.0,2021.0,34.0,ＲＣ,１低住専,改装済み,1700.0
1082,甲陽園,10.0,5.0,４ＬＤＫ,80.0,2020.0,33.0,ＲＣ,１低住専,改装済み,1800.0
1083,夙川,9.0,2.0,１Ｋ,20.0,2024.0,40.0,ＲＣ,１種住居,未改装,920.0
1084,夙川,9.0,2.0,１Ｋ,15.0,2020.0,36.0,ＲＣ,１種住居,未改装,290.0
1085,西宮(阪神),11.0,5.0,４ＬＤＫ,75.0,2022.0,24.0,ＲＣ,近隣商業,未改装,3400.0
1086,西宮(阪神),9.0,4.0,３ＬＤＫ,70.0,2020.0,22.0,ＲＣ,近隣商業,改装済み,3500.0
1087,苦楽園口,18.0,4.0,３ＬＤＫ,80.0,2020.0,17.0,ＲＣ,１低住専,改装済み,2800.0
1091,苦楽園口,16.0,4.0,３ＬＤＫ,80.0,2024.0,19.0,ＲＣ,１中住専,改装済み,3400.0
1092,苦楽園口,14.0,4.0,３ＬＤＫ,70.0,2024.0,28.0,ＲＣ,１中住専,改装済み,2700.0
1093,苦楽園口,16.0,4.0,３ＬＤＫ,80.0,2024.0,19.0,ＲＣ,１中住専,未改装,3100.0
1095,苦楽園口,16.0,5.0,４ＬＤＫ,75.0,2023.0,22.0,ＲＣ,１中住専,未改装,2600.0
1096,苦楽園口,15.0,4.0,３ＬＤＫ,65.0,2022.0,45.0,ＲＣ,１中住専,未改装,1300.0
1098,苦楽園口,15.0,3.0,２ＬＤＫ,75.0,2021.0,44.0,ＲＣ,１中住専,未改装,1000.0
1099,苦楽園口,14.0,4.0,３ＬＤＫ,70.0,2020.0,24.0,ＲＣ,１中住専,改装済み,2400.0
1100,苦楽園口,14.0,3.0,２ＬＤＫ,60.0,2020.0,24.0,ＲＣ,１中住専,未改装,1700.0
1102,西宮北口,25.0,4.0,３ＬＤＫ,65.0,2023.0,46.0,ＳＲＣ,１中住専,改装済み,1700.0
1104,西宮北口,11.0,4.0,２ＬＤＫ＋Ｓ,60.0,2024.0,51.0,ＲＣ,１中住専,改装済み,2100.0
1106,西宮北口,10.0,4.0,３ＬＤＫ,70.0,2024.0,24.0,ＲＣ,１中住専,未改装,5800.0
1107,西宮北口,12.0,4.0,３ＬＤＫ,80.0,2023.0,23.0,ＲＣ,１中住専,未改装,6600.0
1108,西宮北口,13.0,3.0,２ＬＤＫ,60.0,2023.0,50.0,ＲＣ,１中住専,改装済み,2600.0
1109,西宮北口,11.0,5.0,４ＬＤＫ,80.0,2023.0,23.0,ＲＣ,１中住専,未改装,6000.0
1111,西宮北口,13.0,4.0,３Ｋ,60.0,2022.0,49.0,ＲＣ,１中住専,改装済み,2600.0
1114,西宮北口,11.0,4.0,３ＬＤＫ,60.0,2021.0,48.0,ＲＣ,１中住専,未改装,1400.0
1115,西宮北口,11.0,3.0,２ＬＤＫ,75.0,2020.0,44.0,ＲＣ,１中住専,改装済み,2900.0
1117,甲陽園,23.0,2.0,１ＬＤＫ,50.0,2023.0,34.0,ＲＣ,１中住専,未改装,1500.0
1119,甲陽園,23.0,4.0,３ＬＤＫ,80.0,2022.0,33.0,ＲＣ,１中住専,改装済み,3000.0
1120,甲陽園,23.0,4.0,３ＬＤＫ,80.0,2022.0,33.0,ＲＣ,１中住専,未改装,1700.0
1121,甲陽園,21.0,5.0,４ＬＤＫ,90.0,2022.0,33.0,ＲＣ,１中住専,改装済み,3000.0
1122,甲陽園,23.0,4.0,３ＬＤＫ,75.0,2021.0,32.0,ＲＣ,１中住専,改装済み,2900.0
1123,甲陽園,23.0,4.0,３ＬＤＫ,75.0,2020.0,31.0,ＲＣ,１中住専,未改装,2500.0
1124,門戸厄神,29.0,4.0,３ＬＤＫ,65.0,2024.0,28.0,ＲＣ,１中住専,改装済み,2400.0
1127,門戸厄神,29.0,5.0,４ＬＤＫ,95.0,2023.0,27.0,ＲＣ,１中住専,未改装,2900.0
1128,門戸厄神,21.0,4.0,３ＬＤＫ,95.0,2022.0,22.0,ＲＣ,１低住専,未改装,3200.0
1129,門戸厄神,26.0,4.0,３ＬＤＫ,80.0,2022.0,37.0,ＲＣ,１中住専,改装済み,2700.0
1130,門戸厄神,26.0,5.0,４ＬＤＫ,115.0,2022.0,37.0,ＲＣ,１中住専,未改装,1900.0
1131,門戸厄神,28.0,3.0,２ＬＤＫ,50.0,2020.0,31.0,ＲＣ,１中住専,未改装,1400.0
1132,武庫川団地前,9.0,4.0,３ＬＤＫ,70.0,2025.0,42.0,ＳＲＣ,１中住専,未改装,1200.0
1133,武庫川団地前,9.0,4.0,３ＬＤＫ,70.0,2025.0,42.0,ＳＲＣ,１中住専,改装済み,1800.0
1134,武庫川団地前,10.0,5.0,４ＬＤＫ,95.0,2025.0,40.0,ＳＲＣ,１中住専,未改装,950.0
1136,武庫川団地前,5.0,4.0,３ＬＤＫ,80.0,2025.0,33.0,ＲＣ,１中住専,改装済み,2000.0
1137,武庫川団地前,6.0,5.0,４ＬＤＫ,90.0,2024.0,35.0,ＳＲＣ,１中住専,未改装,1700.0
1138,武庫川団地前,10.0,5.0,４ＬＤＫ,95.0,2024.0,39.0,ＳＲＣ,１中住専,未改装,1400.0
1139,武庫川団地前,3.0,5.0,４ＬＤＫ,95.0,2024.0,32.0,ＲＣ,１中住専,改装済み,2700.0
1140,武庫川団地前,5.0,4.0,３ＬＤＫ,80.0,2024.0,32.0,ＲＣ,１中住専,未改装,1900.0
1141,武庫川団地前,11.0,5.0,４ＬＤＫ,95.0,2024.0,39.0,ＳＲＣ,１中住専,未改装,1700.0
1142,武庫川団地前,10.0,5.0,４ＬＤＫ,65.0,2024.0,39.0,ＳＲＣ,１中住専,改装済み,1500.0
1144,武庫川団地前,8.0,4.0,３ＬＤＫ,85.0,2024.0,22.0,ＲＣ,１中住専,改装済み,3000.0
1145,武庫川団地前,9.0,5.0,４ＬＤＫ,95.0,2024.0,41.0,ＳＲＣ,１中住専,改装済み,1500.0
1146,武庫川団地前,8.0,5.0,４ＬＤＫ,95.0,2024.0,24.0,ＲＣ,１中住専,未改装,2300.0
1147,武庫川団地前,6.0,4.0,３ＬＤＫ,75.0,2023.0,32.0,ＲＣ,１中住専,改装済み,2200.0
1148,武庫川団地前,9.0,4.0,３ＬＤＫ,70.0,2023.0,40.0,ＳＲＣ,１中住専,未改装,1100.0
1150,武庫川団地前,11.0,5.0,４ＬＤＫ,95.0,2023.0,38.0,ＳＲＣ,１中住専,未改装,1300.0
1152,武庫川団地前,5.0,4.0,３ＬＤＫ,85.0,2023.0,32.0,ＲＣ,１中住専,改装済み,2300.0
1153,武庫川団地前,7.0,4.0,３ＬＤＫ,75.0,2023.0,32.0,ＲＣ,１中住専,未改装,1700.0
1155,武庫川団地前,13.0,4.0,３ＬＤＫ,70.0,2023.0,33.0,ＳＲＣ,１中住専,未改装,1300.0
1156,武庫川団地前,13.0,4.0,３ＬＤＫ,70.0,2023.0,33.0,ＳＲＣ,１中住専,未改装,910.0
1157,武庫川団地前,10.0,5.0,４ＬＤＫ,95.0,2022.0,37.0,ＳＲＣ,１中住専,改装済み,1900.0
1159,武庫川団地前,8.0,4.0,３ＬＤＫ,85.0,2022.0,20.0,ＲＣ,１中住専,未改装,2600.0
1160,武庫川団地前,14.0,6.0,５ＬＤＫ,125.0,2022.0,37.0,ＳＲＣ,１中住専,未改装,2200.0
1161,武庫川団地前,6.0,4.0,３ＬＤＫ,75.0,2022.0,31.0,ＲＣ,１中住専,改装済み,2200.0
1164,武庫川団地前,6.0,5.0,４ＬＤＫ,85.0,2021.0,17.0,ＲＣ,１中住専,未改装,2900.0
1166,武庫川団地前,6.0,5.0,４ＬＤＫ,90.0,2021.0,32.0,ＳＲＣ,１中住専,未改装,2100.0
1167,武庫川団地前,5.0,4.0,３ＬＤＫ,70.0,2021.0,32.0,ＳＲＣ,１中住専,未改装,1900.0
1170,武庫川団地前,15.0,4.0,３ＬＤＫ,70.0,2020.0,37.0,ＳＲＣ,１中住専,未改装,1200.0
1171,武庫川団地前,11.0,4.0,３ＬＤＫ,70.0,2020.0,30.0,ＳＲＣ,１中住専,未改装,1300.0
1173,夙川,12.0,4.0,３ＬＤＫ,75.0,2024.0,37.0,ＲＣ,１中住専,改装済み,2000.0
1174,夙川,14.0,4.0,３ＬＤＫ,70.0,2023.0,10.0,ＲＣ,１低住専,未改装,5500.0
1175,夙川,14.0,4.0,３ＬＤＫ,70.0,2022.0,9.0,ＲＣ,１低住専,未改装,5700.0
1176,夙川,13.0,4.0,３ＬＤＫ,75.0,2022.0,54.0,ＲＣ,１中住専,未改装,2000.0
1177,夙川,13.0,4.0,３ＬＤＫ,95.0,2022.0,54.0,ＲＣ,１中住専,未改装,1800.0
1178,夙川,12.0,4.0,３ＬＤＫ,60.0,2022.0,35.0,ＲＣ,１中住専,未改装,1500.0
1179,夙川,12.0,3.0,２ＬＤＫ,70.0,2021.0,34.0,ＲＣ,１中住専,未改装,930.0
1181,夙川,13.0,4.0,３ＬＤＫ,75.0,2020.0,7.0,ＲＣ,１低住専,未改装,5300.0
1182,西宮北口,11.0,3.0,２ＬＤＫ,65.0,2024.0,25.0,ＲＣ,準工業,未改装,2700.0
1183,西宮北口,11.0,4.0,３ＬＤＫ,70.0,2023.0,26.0,ＲＣ,準工業,未改装,3300.0
1184,西宮北口,10.0,4.0,３ＬＤＫ,70.0,2022.0,25.0,ＲＣ,準工業,未改装,3000.0
1185,西宮北口,11.0,3.0,２ＬＤＫ,55.0,2022.0,47.0,ＳＲＣ,準工業,未改装,1800.0
1189,西宮北口,11.0,4.0,３ＬＤＫ,60.0,2021.0,46.0,ＳＲＣ,準工業,未改装,1200.0
1191,西宮北口,15.0,3.0,２ＬＤＫ,60.0,2020.0,45.0,ＳＲＣ,準工業,改装済み,2200.0
1194,西宮北口,10.0,3.0,２ＬＤＫ,65.0,2020.0,45.0,ＳＲＣ,準工業,改装済み,1800.0
1196,西宮北口,3.0,4.0,３ＬＤＫ,70.0,2024.0,11.0,ＲＣ,近隣商業,未改装,7600.0
1197,西宮北口,3.0,4.0,３ＬＤＫ,75.0,2024.0,16.0,ＲＣ,商業,未改装,8400.0
1198,西宮北口,3.0,3.0,２ＬＤＫ,60.0,2023.0,15.0,ＲＣ,商業,未改装,6600.0
1201,西宮北口,4.0,3.0,１ＬＤＫ＋Ｓ,60.0,2022.0,14.0,ＲＣ,商業,未改装,6900.0
1202,西宮北口,4.0,3.0,２ＬＤＫ,60.0,2022.0,9.0,ＲＣ,近隣商業,未改装,3900.0
1204,西宮北口,3.0,4.0,３ＬＤＫ,70.0,2022.0,14.0,ＲＣ,商業,未改装,7600.0
1208,西宮北口,10.0,5.0,４ＬＤＫ,80.0,2025.0,26.0,ＳＲＣ,１種住居,未改装,3800.0
1209,西宮北口,9.0,4.0,３ＬＤＫ,75.0,2023.0,18.0,ＲＣ,１種住居,未改装,4000.0
1210,西宮北口,9.0,3.0,２ＬＤＫ,60.0,2022.0,4.0,ＲＣ,２中住専,未改装,5200.0
1211,西宮北口,9.0,4.0,３ＬＤＫ,80.0,2022.0,17.0,ＲＣ,１種住居,未改装,5000.0
1212,西宮北口,11.0,4.0,３ＬＤＫ,65.0,2022.0,17.0,ＲＣ,１種住居,未改装,4000.0
1215,仁川,15.0,4.0,３ＬＤＫ,75.0,2025.0,6.0,ＲＣ,１種住居,改装済み,3800.0
1216,仁川,15.0,4.0,３ＬＤＫ,65.0,2023.0,4.0,ＲＣ,１種住居,未改装,3400.0
1218,仁川,19.0,4.0,３ＬＤＫ,100.0,2021.0,35.0,ＲＣ,１種住居,改装済み,2400.0
1219,仁川,19.0,4.0,２ＬＤＫ＋Ｓ,60.0,2020.0,21.0,ＲＣ,準工業,改装済み,2100.0
1221,仁川,20.0,4.0,３ＬＤＫ,75.0,2020.0,34.0,ＲＣ,１種住居,改装済み,1700.0
1222,香櫨園,12.0,4.0,３ＬＤＫ,65.0,2025.0,28.0,ＲＣ,１種住居,未改装,2600.0
1223,香櫨園,10.0,4.0,３ＬＤＫ,70.0,2023.0,22.0,ＲＣ,１種住居,未改装,3500.0
1226,香櫨園,9.0,4.0,３ＬＤＫ,75.0,2020.0,22.0,ＲＣ,１種住居,改装済み,3500.0
1227,香櫨園,12.0,4.0,３ＬＤＫ,60.0,2020.0,23.0,ＲＣ,２中住専,改装済み,3100.0
1229,西宮(阪神),2.0,3.0,２ＬＤＫ,80.0,2025.0,22.0,ＳＲＣ,商業,未改装,5700.0
1230,西宮(阪神),2.0,4.0,３ＬＤＫ,80.0,2025.0,22.0,ＳＲＣ,商業,未改装,5600.0
1231,西宮(阪神),2.0,5.0,４ＬＤＫ,85.0,2024.0,21.0,ＳＲＣ,商業,未改装,6000.0
1232,西宮(阪神),2.0,4.0,３ＬＤＫ,80.0,2023.0,20.0,ＳＲＣ,商業,未改装,6000.0
1233,西宮(阪神),2.0,4.0,３ＬＤＫ,70.0,2023.0,20.0,ＳＲＣ,商業,改装済み,5400.0
1234,西宮(阪神),3.0,2.0,１ＬＤＫ,55.0,2020.0,14.0,ＲＣ,商業,未改装,3900.0
1235,西宮(阪神),3.0,4.0,３ＬＤＫ,65.0,2020.0,14.0,ＲＣ,商業,未改装,4500.0
1238,甲東園,7.0,4.0,３ＬＤＫ,95.0,2024.0,21.0,ＲＣ,１中住専,未改装,3600.0
1239,甲東園,8.0,5.0,４ＬＤＫ,95.0,2023.0,20.0,ＲＣ,１中住専,未改装,4400.0
1241,甲東園,7.0,4.0,３ＬＤＫ,70.0,2020.0,17.0,ＲＣ,１中住専,改装済み,3400.0
1242,甲東園,16.0,4.0,３ＬＤＫ,75.0,2020.0,41.0,ＲＣ,１中住専,改装済み,1400.0
1243,甲東園,16.0,4.0,３ＬＤＫ,65.0,2020.0,41.0,ＲＣ,１中住専,改装済み,1400.0
1247,仁川,10.0,4.0,３ＬＤＫ,65.0,2024.0,21.0,ＲＣ,１中住専,改装済み,4000.0
1248,仁川,9.0,4.0,３ＬＤＫ,70.0,2024.0,18.0,ＲＣ,１中住専,改装済み,4400.0
1250,仁川,9.0,4.0,３ＬＤＫ,75.0,2024.0,18.0,ＲＣ,１中住専,未改装,4300.0
1251,仁川,20.0,3.0,２ＬＤＫ,65.0,2024.0,45.0,ＲＣ,１中住専,改装済み,1200.0
1253,仁川,8.0,5.0,４ＬＤＫ,90.0,2024.0,14.0,ＲＣ,１中住専,未改装,6000.0
1254,仁川,12.0,4.0,３ＬＤＫ,65.0,2023.0,20.0,ＲＣ,１中住専,未改装,3300.0
1255,仁川,18.0,5.0,４ＬＤＫ,75.0,2023.0,37.0,ＲＣ,１中住専,改装済み,2300.0
1256,仁川,8.0,4.0,３ＬＤＫ,80.0,2022.0,12.0,ＲＣ,２中住専,未改装,4800.0
1257,仁川,10.0,4.0,３ＬＤＫ,75.0,2022.0,16.0,ＲＣ,１中住専,改装済み,4800.0
1258,仁川,11.0,4.0,３ＬＤＫ,65.0,2022.0,19.0,ＲＣ,１中住専,未改装,3100.0
1259,仁川,9.0,4.0,３ＬＤＫ,70.0,2022.0,19.0,ＲＣ,１中住専,未改装,3200.0
1260,仁川,9.0,3.0,２ＬＤＫ,75.0,2022.0,16.0,ＲＣ,２中住専,未改装,3600.0
1261,仁川,11.0,4.0,３ＬＤＫ,70.0,2021.0,18.0,ＲＣ,１中住専,未改装,3400.0
1262,仁川,18.0,4.0,３ＬＤＫ,65.0,2021.0,42.0,ＲＣ,１中住専,未改装,1000.0
1263,仁川,10.0,4.0,３ＬＤＫ,60.0,2021.0,18.0,ＲＣ,１中住専,改装済み,3400.0
1264,仁川,11.0,4.0,３ＬＤＫ,70.0,2021.0,18.0,ＲＣ,１中住専,未改装,3300.0
1265,仁川,18.0,4.0,３ＬＤＫ,70.0,2020.0,34.0,ＲＣ,１中住専,未改装,1500.0
1267,仁川,9.0,4.0,３ＬＤＫ,70.0,2020.0,14.0,ＲＣ,２中住専,未改装,3200.0
1270,仁川,7.0,5.0,４ＬＤＫ,85.0,2020.0,12.0,ＲＣ,２中住専,未改装,3800.0
1271,さくら夙川,4.0,2.0,１ＬＤＫ,85.0,2023.0,36.0,ＲＣ,１中住専,未改装,2500.0
1272,さくら夙川,3.0,4.0,３ＬＤＫ,75.0,2022.0,24.0,ＲＣ,１中住専,未改装,4300.0
1274,さくら夙川,4.0,4.0,３ＬＤＫ,80.0,2021.0,34.0,ＲＣ,１中住専,未改装,3500.0
1278,今津(阪神),9.0,4.0,３ＬＤＫ,65.0,2023.0,22.0,ＲＣ,１種住居,未改装,3300.0
1279,西宮(ＪＲ),8.0,4.0,３ＬＤＫ,75.0,2022.0,26.0,ＲＣ,近隣商業,未改装,3500.0
1280,阪神国道,4.0,3.0,２ＬＤＫ,55.0,2024.0,9.0,ＲＣ,１種住居,未改装,3300.0
1281,阪神国道,3.0,3.0,２ＬＤＫ,55.0,2024.0,10.0,ＲＣ,１種住居,未改装,3300.0
1282,阪神国道,3.0,4.0,３ＬＤＫ,65.0,2024.0,10.0,ＲＣ,１種住居,未改装,3500.0
1283,阪神国道,4.0,3.0,２ＬＤＫ,55.0,2023.0,8.0,ＲＣ,１種住居,未改装,3300.0
1284,阪神国道,2.0,4.0,３ＬＤＫ,65.0,2023.0,27.0,ＲＣ,近隣商業,未改装,340.0
1285,阪神国道,4.0,4.0,３ＬＤＫ,65.0,2020.0,5.0,ＲＣ,１種住居,未改装,3700.0
1286,今津(阪神),12.0,4.0,３ＬＤＫ,65.0,2024.0,23.0,ＲＣ,工業,未改装,1300.0
1287,今津(阪神),12.0,4.0,３ＬＤＫ,65.0,2023.0,22.0,ＲＣ,工業,改装済み,3700.0
1288,今津(阪神),12.0,4.0,３ＬＤＫ,65.0,2022.0,21.0,ＲＣ,工業,未改装,2700.0
1289,今津(阪神),13.0,3.0,２ＬＤＫ,65.0,2020.0,12.0,ＲＣ,工業,未改装,3300.0
1290,阪神国道,6.0,4.0,３ＬＤＫ,65.0,2024.0,26.0,ＲＣ,準工業,改装済み,3700.0
1291,阪神国道,6.0,4.0,３ＬＤＫ,70.0,2023.0,25.0,ＲＣ,準工業,未改装,3000.0
1292,阪神国道,6.0,4.0,３ＬＤＫ,70.0,2022.0,24.0,ＲＣ,準工業,未改装,3300.0
